2021/7/1, 08:16:52:00, 44.603802, 33.450211, 0.10, 0.00, 0.00, 155.37, 3.24, -62.84
2021/7/1, 08:16:53:00, 44.603802, 33.450218, 0.04, 0.31, 0.00, 223.86, 7.54, -154.06
2021/7/1, 08:16:53:00, 44.603802, 33.450218, 0.04, 0.25, 0.00, 225.48, 7.16, -151.54
2021/7/1, 08:16:54:00, 44.603802, 33.450218, 0.16, 0.20, 0.00, 227.28, 6.67, -147.94
2021/7/1, 08:16:54:00, 44.603802, 33.450218, 0.16, 0.36, 0.00, 229.28, 6.25, -144.20
2021/7/1, 08:16:55:00, 44.603802, 33.450218, 0.22, 0.32, 0.00, 231.49, 5.84, -139.27
2021/7/1, 08:16:55:00, 44.603802, 33.450218, 0.22, 0.47, 0.00, 233.98, 5.57, -134.00
2021/7/1, 08:16:56:00, 44.603802, 33.450214, 0.16, 0.34, 0.00, 236.73, 5.56, -126.98
2021/7/1, 08:16:56:00, 44.603802, 33.450214, 0.16, 0.46, 0.00, 239.77, 5.98, -119.14
2021/7/1, 08:16:57:00, 44.603802, 33.450214, 0.16, 0.31, 0.00, 242.83, 7.10, -109.10
2021/7/1, 08:16:57:00, 44.603802, 33.450214, 0.16, 0.44, 0.00, 245.70, 8.97, -97.46
2021/7/1, 08:16:58:00, 44.603806, 33.450199, 0.24, 0.30, 0.00, 247.57, 12.05, -82.01
2021/7/1, 08:16:58:00, 44.603806, 33.450199, 0.24, 0.30, 0.00, 247.14, 15.73, -62.79
2021/7/1, 08:16:59:00, 44.603806, 33.450195, 0.02, 0.09, 0.00, 242.21, 17.61, -36.02
2021/7/1, 08:16:59:00, 44.603806, 33.450195, 0.02, 0.77, 0.00, 234.20, 10.69, -4.45
2021/7/1, 08:17:00:00, 44.603806, 33.450191, 0.02, 0.38, 0.00, 221.10, 9.87, -0.80
2021/7/1, 08:17:00:00, 44.603806, 33.450191, 0.02, 0.49, 0.00, 203.55, 10.67, -0.60
2021/7/1, 08:17:01:00, 44.603806, 33.450191, 0.00, 0.17, 0.00, 183.43, 10.90, 0.98
2021/7/1, 08:17:01:00, 44.603806, 33.450191, 0.00, 0.25, 0.00, 160.71, 10.67, 1.99
2021/7/1, 08:17:02:00, 44.603802, 33.450195, 0.01, 0.09, 0.00, 137.40, 10.11, 3.83
2021/7/1, 08:17:02:00, 44.603802, 33.450195, 0.01, 0.15, 0.00, 116.22, 12.32, 8.83
2021/7/1, 08:17:03:00, 44.603802, 33.450195, 0.01, 0.02, 0.00, 108.22, 7.90, 5.07
2021/7/1, 08:17:03:00, 44.603802, 33.450195, 0.01, 0.06, 0.00, 105.18, 12.69, 6.32
2021/7/1, 08:17:04:00, 44.603802, 33.450195, 0.03, 0.03, 0.00, 103.53, 7.84, 5.15
2021/7/1, 08:17:04:00, 44.603802, 33.450195, 0.03, 0.04, 0.00, 101.66, 13.55, 3.45
2021/7/1, 08:17:05:00, 44.603802, 33.450195, 0.08, 0.07, 0.00, 102.20, 7.87, 5.07
2021/7/1, 08:17:05:00, 44.603802, 33.450195, 0.08, 0.11, 0.00, 102.34, 1.14, 4.95
2021/7/1, 08:17:06:00, 44.603802, 33.450195, 0.04, 0.05, 0.00, 102.46, 7.81, 4.90
2021/7/1, 08:17:06:00, 44.603802, 33.450195, 0.04, 0.04, 0.00, 103.83, 9.84, 0.11
2021/7/1, 08:17:07:00, 44.603802, 33.450199, 0.00, 0.02, 0.00, 102.96, 7.73, 5.31
2021/7/1, 08:17:07:00, 44.603802, 33.450199, 0.00, 0.06, 0.00, 101.89, 12.64, 1.06
2021/7/1, 08:17:08:00, 44.603802, 33.450199, 0.00, 0.02, 0.00, 102.35, 7.81, 4.99
2021/7/1, 08:17:08:00, 44.603802, 33.450199, 0.00, 0.04, 0.00, 103.64, 6.60, 3.08
2021/7/1, 08:17:09:00, 44.603802, 33.450199, 0.01, 0.02, 0.00, 103.01, 7.57, 5.34
2021/7/1, 08:17:09:00, 44.603802, 33.450199, 0.01, 0.07, 0.00, 103.37, 2.45, 4.25
2021/7/1, 08:17:10:00, 44.603802, 33.450199, 0.01, 0.02, 0.00, 103.27, 7.74, 5.03
2021/7/1, 08:17:10:00, 44.603802, 33.450199, 0.01, 0.04, 0.00, 103.23, 5.32, 3.30
2021/7/1, 08:17:11:00, 44.603802, 33.450203, 0.01, 0.02, 0.00, 102.49, 7.73, 5.04
2021/7/1, 08:17:11:00, 44.603802, 33.450203, 0.01, 0.06, 0.00, 102.44, 2.83, 4.64
2021/7/1, 08:17:12:00, 44.603802, 33.450203, 0.03, 0.03, 0.00, 102.52, 7.71, 4.97
2021/7/1, 08:17:12:00, 44.603802, 33.450203, 0.03, 0.08, 0.00, 102.09, 4.11, 7.73
2021/7/1, 08:17:13:00, 44.603802, 33.450203, 0.00, 0.01, 0.00, 102.40, 7.82, 4.78
2021/7/1, 08:17:13:00, 44.603802, 33.450203, 0.00, 0.05, 0.00, 103.13, 4.56, 7.30
2021/7/1, 08:17:14:00, 44.603798, 33.450207, 0.01, 0.02, 0.00, 102.88, 7.74, 5.22
2021/7/1, 08:17:14:00, 44.603798, 33.450207, 0.01, 0.06, 0.00, 102.46, 3.94, 4.25
2021/7/1, 08:17:15:00, 44.603798, 33.450207, 0.03, 0.03, 0.00, 102.31, 7.53, 4.77
2021/7/1, 08:17:15:00, 44.603798, 33.450207, 0.03, 0.09, 0.00, 103.78, 8.78, 6.48
2021/7/1, 08:17:16:00, 44.603798, 33.450211, 0.02, 0.02, 0.00, 103.69, 7.48, 4.95
2021/7/1, 08:17:16:00, 44.603798, 33.450211, 0.02, 0.07, 0.00, 103.59, 5.62, 4.73
2021/7/1, 08:17:17:00, 44.603798, 33.450211, 0.03, 0.03, 0.00, 102.79, 8.04, 4.70
2021/7/1, 08:17:17:00, 44.603798, 33.450211, 0.03, 0.08, 0.00, 103.22, 7.78, 5.66
2021/7/1, 08:17:18:00, 44.603798, 33.450214, 0.04, 0.03, 0.00, 103.48, 7.68, 5.04
2021/7/1, 08:17:18:00, 44.603798, 33.450214, 0.04, 0.02, 0.00, 103.20, 7.68, 5.07
2021/7/1, 08:17:19:00, 44.603798, 33.450218, 0.00, 0.01, 0.00, 102.89, 7.58, 4.81
2021/7/1, 08:17:19:00, 44.603798, 33.450218, 0.00, 0.05, 0.00, 102.32, 7.53, 5.63
2021/7/1, 08:17:20:00, 44.603798, 33.450218, 0.02, 0.00, 0.00, 103.16, 7.86, 4.89
2021/7/1, 08:17:20:00, 44.603798, 33.450218, 0.02, 0.05, 0.00, 103.44, 7.93, 5.20
2021/7/1, 08:17:21:00, 44.603798, 33.450218, 0.00, 0.00, 0.00, 102.83, 7.34, 4.83
2021/7/1, 08:17:21:00, 44.603798, 33.450218, 0.00, 0.06, 0.00, 103.26, 7.68, 5.79
2021/7/1, 08:17:22:00, 44.603798, 33.450222, 0.03, 0.01, 0.00, 103.47, 7.78, 5.00
2021/7/1, 08:17:23:00, 44.603798, 33.450218, 0.03, 0.06, 0.00, 103.22, 6.79, 4.90
2021/7/1, 08:17:23:00, 44.603798, 33.450218, 0.03, 0.03, 0.00, 102.95, 7.59, 4.85
2021/7/1, 08:17:24:00, 44.603794, 33.450222, 0.03, 0.06, 0.00, 104.06, 6.87, 5.41
2021/7/1, 08:17:24:00, 44.603794, 33.450222, 0.03, 0.03, 0.00, 102.68, 7.71, 4.94
2021/7/1, 08:17:25:00, 44.603794, 33.450218, 0.02, 0.02, 0.00, 103.62, 7.93, 4.95
2021/7/1, 08:17:25:00, 44.603794, 33.450218, 0.02, 0.03, 0.00, 103.63, 7.52, 4.97
2021/7/1, 08:17:26:00, 44.603794, 33.450218, 0.02, 0.09, 0.00, 103.00, 7.25, 5.75
2021/7/1, 08:17:26:00, 44.603794, 33.450218, 0.02, 0.01, 0.00, 103.16, 7.52, 4.87
2021/7/1, 08:17:27:00, 44.603790, 33.450218, 0.01, 0.06, 0.00, 103.24, 6.87, 4.62
2021/7/1, 08:17:27:00, 44.603790, 33.450218, 0.01, 0.02, 0.00, 102.76, 7.91, 4.81
2021/7/1, 08:17:28:00, 44.603790, 33.450222, 0.03, 0.07, 0.00, 102.23, 7.74, 5.71
2021/7/1, 08:17:28:00, 44.603790, 33.450222, 0.03, 0.02, 0.00, 102.52, 7.50, 5.06
2021/7/1, 08:17:29:00, 44.603790, 33.450222, 0.02, 0.06, 0.00, 103.10, 7.86, 5.08
2021/7/1, 08:17:29:00, 44.603790, 33.450222, 0.02, 0.00, 0.00, 103.52, 7.88, 4.84
2021/7/1, 08:17:30:00, 44.603790, 33.450222, 0.04, 0.03, 0.00, 103.44, 7.87, 5.24
2021/7/1, 08:17:30:00, 44.603790, 33.450222, 0.04, 0.03, 0.00, 102.75, 7.85, 5.01
